ENSID,Gene,Chr,mBATcombo_SuSiEx_Start,mBATcombo_SuSiEx_End,SMR_Start,SMR_End,MDD_Start,MDD_End,mBAT_combo_EUR_N06A,mBAT_combo_EUR_N06AA,mBAT_combo_EUR_N06AB,SuSiEx,blood_trait_eSMR,blood_trait_mSMR,blood_trait_pSMR,brainmeta_trait_eSMR,brainmeta_trait_mSMR,brainmeta_trait_sSMR,MDD_GWAS_Nearest_gene,MDD_GWAS_Fine_mapping,MDD_GWAS_Expression,MDD_GWAS_Protein,MDD_GWAS_fastBAT,MDD_GWAS_HMAGMA,MDD_GWAS_PsyOPS
ENSG00000270620,RP1-134O19.3,1,NA,NA,NA,NA,16244193,16244403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000270654,NUTF2P8,2,NA,NA,NA,NA,21585164,21586897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000270741,PRELID3BP8,5,NA,NA,NA,NA,119993772,119994066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000270754,NEK4P3,10,NA,NA,NA,NA,66814218,66814761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000270757,HSPE1-MOB4,2,NA,NA,NA,NA,198365137,198415450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000270764,CTB-152G17.5,7,NA,NA,NA,NA,104829637,104830261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000270776,RP11-17G11.1,2,NA,NA,NA,NA,153395711,153395941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000270809,CHCHD2P11,13,NA,NA,NA,NA,42755601,42756057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000270822,RP11-730B22.1,7,NA,NA,NA,NA,5048795,5048959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000270893,RP11-311B14.1,2,NA,NA,NA,NA,160300628,160301424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000270896,XXbac-BPG170G13.31,6,NA,NA,NA,NA,29731035,29731169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000270912,RPS28P1,14,NA,NA,NA,NA,64275264,64275450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000270935,XXbac-BPGBPG24O18.1,6,NA,NA,NA,NA,27235892,27237008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000270941,RP5-966M1.5,3,NA,NA,NA,NA,52768751,52769029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000270987,RP3-467N11.2,6,NA,NA,NA,NA,101337479,101338214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271002,RP11-599B13.8,17,NA,NA,NA,NA,8102441,8102755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271042,RP3-364H10.1,6,NA,NA,NA,NA,99530325,99530637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271071,RP11-457M11.6,6,NA,NA,NA,NA,26612131,26613337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271086,NAMA,9,NA,NA,NA,NA,102117619,102139522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271098,IMMP1LP3,7,NA,NA,NA,NA,2327550,2328063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271131,PPIAP75,3,NA,NA,NA,NA,178211115,178211598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271137,RP5-966M1.4,3,NA,NA,NA,NA,52787542,52788706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271155,RP11-435O5.5,9,NA,NA,NA,NA,98268517,98269918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271187,RP11-309H21.4,1,NA,NA,NA,NA,191148651,191148869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271196,RP11-461O14.3,5,NA,NA,NA,NA,137790229,137790421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271236,SUMO2P15,15,NA,NA,NA,NA,41052795,41053072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271238,RP11-510D21.2,18,NA,NA,NA,NA,26404616,26404790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271278,ELOCP33,4,NA,NA,NA,NA,39934074,39935181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271314,RP11-435O5.6,9,NA,NA,NA,NA,98257206,98257661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271318,MOB4P2,11,NA,NA,NA,NA,86532185,86532770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000271330,CTA-298G8.2,7,NA,NA,NA,NA,24713928,24714231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271332,ATP5MGP8,11,NA,NA,NA,NA,28166454,28166751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271350,CTD-2384B9.1,11,NA,NA,NA,NA,47062578,47063496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271377,IFITM3P8,8,NA,NA,NA,NA,61818618,61819011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271384,RP11-435O5.7,9,NA,NA,NA,NA,98169272,98169944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271386,SRGNP1,13,NA,NA,NA,NA,78859973,78860423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271424,GLRX5P3,14,NA,NA,NA,NA,39839483,39839960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271427,RP11-188D8.1,1,NA,NA,NA,NA,117907521,117908095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271437,RP11-295B17.6,13,NA,NA,NA,NA,99205497,99206034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271440,RP11-373N24.2,6,NA,NA,NA,NA,28601158,28601371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271482,CTB-152G17.4,7,NA,NA,NA,NA,104845047,104845306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271511,RP11-712C19.1,14,NA,NA,NA,NA,64828110,64828355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271525,ARF4P1,9,NA,NA,NA,NA,136944026,136944566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271543,RP11-692M12.5,11,NA,NA,NA,NA,47817721,47817931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271557,YPEL5P2,11,NA,NA,NA,NA,47862876,47863234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271581,XXbac-BPG248L24.12,6,NA,NA,NA,NA,31324424,31325414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271611,RP4-813F11.3,7,NA,NA,NA,NA,140634667,140634810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271615,ACTG1P22,2,NA,NA,NA,NA,57982563,57993187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271618,RP11-175G14.2,1,NA,NA,NA,NA,72203856,72204037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000271624,RP11-651K21.1,11,NA,NA,NA,NA,131640689,131641532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000271659,RP11-435O5.4,9,NA,NA,NA,NA,98276327,98276802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271755,RP1-153G14.4,6,NA,NA,NA,NA,27371789,27374743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271776,RP11-52L5.6,13,NA,NA,NA,NA,79170264,79173754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271856,LINC01215,3,NA,NA,NA,NA,107844668,107857457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271858,XXcos-LUCA11.4,3,NA,NA,NA,NA,50402765,50405628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271860,RP11-436D23.1,6,NA,NA,NA,NA,98264585,98847748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271904,CTC-498M16.4,5,NA,NA,NA,NA,87729709,87794514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271924,RNA5SP108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000271932,RNU6-85P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271937,RP11-424N24.2,3,NA,NA,NA,NA,44379433,44380044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271955,RP11-444A22.1,2,NA,NA,NA,NA,59445815,60327335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000271973,RP11-572O6.1,3,NA,NA,NA,NA,48709888,48710166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272009,RP1-313I6.12,6,NA,NA,NA,NA,28046570,28048908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272010,CTD-3025N20.3,8,NA,NA,NA,NA,66504085,66504707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000272036,MIR139,11,NA,NA,NA,NA,72326107,72326174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000272076,RP11-11C20.3,8,NA,NA,NA,NA,52722670,52723241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272077,RP11-348P10.2,3,NA,NA,NA,NA,44708904,44710856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272092,RP11-350N15.5,8,NA,NA,NA,NA,38239882,38240979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272104,XXcos-LUCA11.5,3,NA,NA,NA,NA,50388323,50405354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272145,NFYC-AS1,1,NA,NA,NA,NA,41156052,41157738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272155,RP11-707M3.3,8,NA,NA,NA,NA,66626569,66627013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272159,RP11-350N15.6,8,NA,NA,NA,NA,38265566,38266260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272175,RP4-657D16.6,1,NA,NA,NA,NA,52266700,52266979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272192,PDE7A-DT,8,NA,NA,NA,NA,66754987,66755566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272221,XXbac-BPG181B23.7,6,NA,NA,NA,NA,31362066,31363272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272264,RP11-92K15.3,8,NA,NA,NA,NA,80944959,80945535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272273,IER3-AS1,6,NA,NA,NA,NA,30710706,30711369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272281,TPTE2P2,13,NA,NA,NA,NA,52793479,52908412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000272305,RP11-894J14.5,3,NA,NA,NA,NA,53003135,53133469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272312,RP11-239L20.6,6,NA,NA,NA,NA,26968987,26969427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272372,RP11-441F2.5,16,NA,NA,NA,NA,56385798,56387436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272391,POM121C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000272406,RP11-185E12.2,5,NA,NA,NA,NA,93077346,93079206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272434,RP13-131K19.6,3,NA,NA,NA,NA,49066749,49067139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272462,LINC02980,6,NA,NA,NA,NA,25992890,26002003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000272468,RP1-86C11.7,6,NA,NA,NA,NA,27090436,27091000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272533,SNORA28,14,NA,NA,NA,NA,103804186,103804311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272540,XXbac-BPG252P9.9,6,NA,NA,NA,NA,30690882,30691654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272543,MIR4787,3,NA,NA,NA,NA,50712511,50712594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272558,U91328.21,6,NA,NA,NA,NA,25984040,25999395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272569,OR5BL1P,11,NA,NA,NA,NA,57938570,57939193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000272573,MUSTN1,3,NA,NA,NA,NA,52867130,52869235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272589,ZSWIM8-AS1,10,NA,NA,NA,NA,75556272,75561157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272682,AC004471.10,22,NA,NA,NA,NA,19111822,19115962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272764,RP11-318E3.9,10,NA,NA,NA,NA,5855948,5856404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272836,RP3-402G11.27,22,NA,NA,NA,NA,50644014,50644491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272849,RP11-347I19.8,12,NA,NA,NA,NA,122235417,122239878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272862,RP11-814H16.2,4,NA,NA,NA,NA,41990758,41991254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272871,RP11-408A13.4,9,NA,NA,NA,NA,14588795,14590063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272900,OR10Q2P,11,NA,NA,NA,NA,58059298,58060237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000272909,CTD-2555O16.4,14,NA,NA,NA,NA,64907087,64908956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272916,RP11-574K11.31,10,NA,NA,NA,NA,75556272,75571409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272918,CTB-152G17.6,7,NA,NA,NA,NA,104743285,104745930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000272933,TRIM8-DT,10,NA,NA,NA,NA,104402549,104403897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272954,KB-1440D3.13,22,NA,NA,NA,NA,22016223,22016652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000272969,RP11-528I4.2,4,NA,NA,NA,NA,56413279,56414056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000273014,RP11-225B17.2,7,NA,NA,NA,NA,32798494,32798965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273063,RP11-334G22.1,2,NA,NA,NA,NA,58468484,58468821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273069,RP5-1186P10.2,7,NA,NA,NA,NA,74021239,74021625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273079,GRIN2B,12,NA,NA,NA,NA,13693165,14133053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273125,LINC01990,3,NA,NA,NA,NA,107149777,107182759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000273137,SELENOO-AS1,22,NA,NA,NA,NA,50646890,50647971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273145,CITF22-92A6.1,22,NA,NA,NA,NA,46409486,46411378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273188,RP3-402G11.25,22,NA,NA,NA,NA,50630153,50630831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273211,RP13-131K19.7,3,NA,NA,NA,NA,49022918,49023396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273216,AC002059.10,22,NA,NA,NA,NA,29712733,29713209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273249,WDR5-DT,9,NA,NA,NA,NA,136997364,137000894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273253,TRABD-AS1,22,NA,NA,NA,NA,50637519,50638976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273262,RP11-18I14.11,10,NA,NA,NA,NA,104242796,104243316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273289,RP6-109B7.5,22,NA,NA,NA,NA,46448973,46449440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000273301,RP11-314B1.2,2,NA,NA,NA,NA,226563230,226568370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ENSG00000273306,RP11-527J8.1,2,NA,NA,NA,NA,100021680,100022305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273342,KB-1440D3.14,22,NA,NA,NA,NA,21995133,21995573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273356,LINC02019,3,NA,NA,NA,NA,50707420,50709479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273399,RP11-408A13.3,9,NA,NA,NA,NA,14586767,14587324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000273424,CTA-223H9.9,22,NA,NA,NA,NA,41826938,41827379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273449,RP11-218F10.3,4,NA,NA,NA,NA,164450923,164451849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000273540,AGBL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000273542,H4C12,6,27798952,27799338,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000273542,H4C12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
